,0,1,2,3,4,5
288,22493437.966500003,23105624.396799996,23173402.833599996,26586842.7517,16221920.83716843,678750109316436.0
289,23101376.020500004,23231210.125599995,22989657.49,27168239.4487,6899338.578971829,289154704458595.44
290,23268528.240000006,23036359.273599993,23269798.259999998,27232189.022499997,11381797.684106167,480156638868292.1
291,23054028.181500003,22978774.955199998,22810468.6529,27043062.424,4748569.322573137,197632932507414.62
292,22952397.719000004,22643617.827999994,22905817.7704,26714701.2706,10189615.004714271,421219263022156.06
293,22673844.848000005,22950939.1192,22943282.3794,26941287.5305,10030161.042983612,418871433524498.94
294,22922848.021500006,22946499.047199998,22804022.04,27134395.7416,5785395.442905836,241385114671325.44
295,22927459.824000005,22557446.276799995,22683021.478499997,26393490.7684,17762582.49484614,726966347865110.2
296,22544543.570500005,22635215.845599994,22464140.406999998,26585136.3463,7760953.506691426,318005223021091.6
297,22687782.740000006,22793521.489599995,22702766.34,26850766.7869,4209351.148579612,174205654652692.78
298,22798295.192500006,22671385.355199996,22561109.6157,26747204.2306,5443208.598240107,224108400062194.84
299,22656115.029500004,22750111.247199997,22546697.5544,26875387.7791,4055109.0780907827,167470397374613.66
300,22729220.639500003,22979423.8888,22929950.3789,27021488.5843,6508502.37686435,272029883930776.62
301,23028031.280000005,22877541.313599996,22869770.741199996,27166939.330299996,2362017.9877751176,98747016255172.06
302,22851792.101500005,23207916.824799996,23003158.25,27004546.4164,12748618.814570209,535048287578285.06
303,23184183.496500004,23195074.770399995,23003158.25,27390600.323799998,5787176.995291088,243759202807507.12
304,23202084.122500006,22849603.014399998,22926406.4294,26956076.377299998,16145401.561880754,668877057310949.1
305,22869248.628000002,22814253.210399996,22749883.992399998,27069389.8216,3099832.3061379446,129027495292212.72
306,22793341.775000002,22495012.033599995,22601510.64,26682685.855,5018761.119492624,206518848701384.6
307,22508195.734500006,22454334.143199995,22370850.155399997,26618776.909900002,3737340.273057637,152749661633411.3
308,22448413.109500006,22493099.387199998,22362648.443699997,26554989.850899998,1461048.3958323637,59652381355914.79
309,22495521.818000004,22827026.955999997,22670195.7565,26752648.4764,3481739.6725813714,144077818442626.72
310,22827571.598000005,22850593.492,22747926.3822,27101933.410299998,2017726.3827814013,83893786248372.12
311,22847624.398500003,22745261.322399996,22690278.137,26997558.279999997,2551162.213632443,105832091883957.27
312,22776397.671000004,23037827.912799995,22863729.1511,27046922.150499996,3539262.594769781,147533585641007.1
313,23032916.374500003,23620843.520799994,23593951.5076,27312511.9624,18806869.98677795,802494436032165.1
314,23586571.805000007,22548702.750399996,23425057.0,26714701.2706,17628076.01850621,741219554686170.0
315,22618332.410500005,22294969.712799996,22462081.5411,26238492.2779,15321058.42611879,626497103530498.8
316,22284779.524500005,22446068.778399996,22243740.5,26399869.4743,5900347.5641044825,239836471537493.53
317,22485102.560500003,23041072.580799997,23078256.2275,26641244.581,12165857.373292696,503717309548868.1
318,23012795.251000006,22688496.709599998,22755351.8002,26554827.336099997,11066661.157300996,456043368172106.7
319,22682385.223000005,22663290.762399998,22570087.621099997,26764227.655899998,4857849.190987085,200356261761024.9
320,22636608.813000005,22871598.447999995,22652138.49,26859461.3287,4639897.4966301145,191748612271502.53
321,22904025.035000004,22780508.663199995,22688995.564799998,27036968.119,3639089.8426109613,150917017868101.44
322,22817118.179,22672785.685599994,22627634.6106,26751673.387599997,7825223.671857049,323104319585509.5
323,22657105.713000007,22587980.310399994,22570087.621099997,26868196.499199998,4178879.998354492,172487566479019.4
324,22608493.898500003,22676986.676799998,22462081.5411,26818792.0,5517932.8255542815,227000487819473.44
325,22658711.303500004,22538695.511199996,22408753.5391,26714701.2706,5247287.792311532,214925557924682.75
326,22523397.602000006,22862308.451199993,22651429.700099997,26672366.1652,3372135.204888982,139243082023814.83
327,22864705.148500003,22863298.928799998,22678599.9796,27036968.119,1515161.8977279637,62848616761166.625
328,22862587.135500006,23078130.104799997,22952159.1291,27148168.870899998,2908587.608838897,121860167813433.2
329,23057034.393500004,22952134.523199994,22870040.7564,27171896.031699996,1748879.247890584,72963194196002.23
330,22969785.922500003,22929319.383999996,22731657.9664,27101892.7816,1273221.5265077676,52890206363943.58
331,22931593.365500003,23034344.163999997,22815058.9113,27161088.7975,2117652.6412445097,88374394382226.34
332,23035410.164000005,22912583.727999996,22897177.284,27203870.8186,2262022.8372723134,94531765512117.27
333,22900540.562000003,22966547.679999996,22726392.669999998,27166939.330299996,2008307.4673257524,83677617052670.12
334,22925410.134000007,22695805.751199994,22671782.095799997,26786654.6983,3882360.5804763287,160370804608355.03
335,22698680.258500002,22636821.102399997,22526075.143499997,26837074.915,2732946.747564054,112549162219332.3
336,22621270.299500003,22557173.041599996,22432751.14,26698327.9045,4622998.894196422,189352253024541.78
337,22561863.451000005,22729857.687999997,22489049.3092,26804571.955,1631411.4547750193,67157596025283.84
338,22734481.510500006,22717323.023199994,22464072.903199997,26801402.9164,2713397.2107605054,111646697632291.25
339,22723003.246500004,22732180.187199995,22559287.0131,26872259.3692,1436328.286989713,59326295268669.85
340,22757950.461000003,22622271.327999994,22485201.5926,26749723.209999997,3579894.964589084,146949566232414.62
341,22644841.734500006,22555977.637599997,22633507.441199996,26526549.7609,5585318.529509118,229415999973068.5
342,22598142.964000005,22566907.045599997,22487530.473699998,26799980.9119,3895141.747484103,160350758061524.4
343,22571599.478500005,22605706.444,22381144.484899998,26725589.7622,2840657.9225543165,116453846099305.27
344,22610406.942500006,22702602.4768,22435181.2768,26855520.3448,3205293.8265149407,131851974746209.92
345,22694546.717000004,22716913.170399997,22618386.59,26939865.526,4602983.727003889,190138529348457.25
346,22696459.761000004,22699118.727999996,22519122.2521,26968427.5021,1468327.0564984018,60640000614013.95
347,22713130.573000006,22773336.239199996,22570087.621099997,27002961.897099998,1645623.15694651,68118479183129.805
348,22767788.973000005,22942810.371999998,22787146.09,27039283.9549,5107203.045763363,212596266585148.75
349,22970127.5375,23093055.577599995,22869770.741199996,27294635.3344,3141729.3321146956,131614026853832.02
350,23128261.121000003,22914154.830399998,22851713.4747,27177543.421,3400520.24995937,141806140900635.8
351,22918919.449000005,23047049.600799996,22919858.560799997,27250512.5662,3473705.67538594,145418514278193.44
352,23093484.714000005,23370935.775999997,23201180.647299998,27402626.419,7339282.663062981,310957574100203.25
353,23357621.432000004,23240670.894399997,23158416.99,27564084.872799996,3664219.203494046,155379073922316.84
354,23240310.841000002,23188175.5816,23070729.5538,27526990.8697,3205054.531593822,135374075480382.23
355,23193338.778500002,23251668.611199994,23040285.34,27579767.551,2377278.6565240505,100492533170026.14
356,23255649.354500003,23223252.150399994,23117880.9581,27577411.0864,1308142.133444138,55376282313388.97
357,23231702.143000007,22803494.574399997,22957356.9217,26979925.4242,8625083.278733097,357855750419081.06
358,22783503.263000004,22869959.036799997,22674786.0149,26939865.526,2536079.284532656,105071976262500.66
359,22872698.939500004,22936218.572799996,22742526.078199998,27139636.8439,3594615.7668009074,149816300511038.84
360,22940987.778000005,22941819.894399997,22778134.3327,27177827.8219,4603896.3485909505,191951232909965.47
361,22924931.873000003,22811759.9392,22689231.8281,27134395.7416,1908005.3257289254,79321422891056.0
362,22816503.272000004,22852301.211999997,22588684.917999998,26843128.5913,5480578.3845363,226147612831441.2
363,22832012.593000006,22765036.719999995,22633237.426,27027826.6615,3175065.4019906167,131618502141782.5
364,22735028.094500005,22699767.661599997,22551659.083699998,26778163.299999997,6264392.542103576,258660661658523.44
365,22702267.216000002,22563525.759999998,22483615.253299996,26779625.933199998,5714912.854850727,234952074235353.3
366,22571633.640000004,22593479.168799996,22405074.582,26746757.3149,5353789.957210946,219611411007549.8
367,22594590.168000005,22727842.578399993,22516050.8292,26834271.5347,2058275.7717856322,84905590896833.5
368,22713164.734500006,22672649.067999996,22472443.3744,26810950.660899997,6447792.770433375,264760788757631.94
369,22683034.291500002,22622578.717599995,22534614.3742,26875347.150399998,4894318.019901556,201903844196143.38
370,22627282.723500006,22745227.167999994,22496778.4943,26893264.4071,2934685.204636054,121004402122133.31
371,22749956.670000006,22810462.071999997,22621525.5167,27007065.3958,2052843.697116077,85034675368579.4
372,22808919.419000003,22765070.874399997,22563404.7449,26993495.41,2266773.877427231,93765890491954.6
373,22769804.501500007,22776683.370399997,22651429.700099997,27075118.4683,3363674.1591676264,139790067857341.14
374,22787363.512500003,22779347.413599994,22578559.347999997,27039080.8114,902249.7895174082,37355112299921.016
375,22813326.252500005,21848025.234399997,22567589.980499998,25987975.7137,4807938.1216262635,195242409648620.25
376,22018217.340000004,21401388.145599995,21754337.95,25197706.869999997,16588845.84307353,649850473230685.9
377,21369866.231500003,21442066.035999995,21383539.5766,25412348.292099997,3969551.865168176,155128438947210.6
378,21489397.320000004,21411122.149599995,21253426.0021,25341735.6115,2607803.762719322,101332258898865.73
379,21393574.312500004,20864446.823199995,21170936.358499996,24681722.38,4962523.222813969,189973178048520.44
380,20865779.137500003,21204180.639999997,20978246.7614,24768302.1397,6048391.353075646,230713302161018.56
381,21149968.656000003,21084879.320799995,20933187.9749,24993019.479399998,3490170.938449329,133873368132517.52
382,21089263.670500003,21041742.313599996,20869835.6586,24905220.8587,2325324.426373466,88851577552674.06
383,21046083.534500007,21146152.3144,20927348.896199998,25028813.3641,2148508.1531884833,82434090173606.66
384,21143136.356000006,21427072.254399996,21231284.7557,25103204.5138,10220498.055012094,396548577793851.06
385,21423841.401500005,21434722.839999996,21282250.1247,25402597.4041,6630533.44364729,258451234975708.7
386,21427223.390000004,21366858.047199998,21256733.6883,25289324.5885,4668154.010817189,181394096552378.1
387,21388962.510000005,21393703.405599996,21410237.3295,25360221.669999998,3832120.094564819,149601517293952.53
388,21421381.773500003,21341857.026399996,21164658.5051,25281036.3337,2625936.743485965,101666222763238.44
389,21345167.467000004,21272796.8296,21144711.1322,25112386.599999998,2473694.5308362427,95452759455163.42
390,21276400.367500003,21321056.996799998,21150178.939999998,25278111.0673,1466198.1679644918,56832830895605.43
391,21305164.350500006,21300803.437599998,21238237.647099998,25295215.75,2906625.921486997,112953618332964.77
392,21302226.461500004,21341481.327999994,21119329.703399997,25220499.570699997,2353699.3848411744,91083201204828.08
393,21345577.405000005,20937229.8496,21117169.5818,24741243.425499998,14116400.018975953,536658873465912.6
394,20950397.173000004,21246771.176799998,21186090.9616,24505028.1637,18742702.556895338,720706735787066.1
395,21283471.798000004,21219857.5096,21069680.658499997,25039701.855699997,2877818.6431288165,110677155923066.88
396,21224850.664000005,21411019.686399996,21302940.0394,25241423.3512,2671027.006756967,103926500007245.1
397,21415471.834000006,21281506.201599997,21179441.8373,25112386.599999998,3044103.3377620713,117715626874687.94
398,21261198.500000004,21222043.391199995,21129691.5367,25160084.6938,1180276.4927337647,45556324655825.72
399,21226456.2545,21239906.142399997,21054087.2807,25162563.0445,670030.6614894522,25832390857719.582
400,21268406.576500006,21253738.674399998,21205835.823099997,25262428.3891,973022.6640173107,37725849866019.305
401,21258158.126500003,21177574.362399995,21026579.4822,25190271.8179,959575.4490905638,36989682514883.43
402,21197794.756000005,21222350.780799996,21072549.57,25190271.8179,343993.15524389275,13296385970970.67
403,21239300.978500005,21211045.674399998,21012504.9399,25160084.6938,420686.65919872693,16218083081131.014
404,21218155.010000005,21213368.173599996,21027254.5202,25173573.4222,501954.1445071926,19373389167429.652
405,21237046.319500003,21141917.168799996,21001029.2939,25091625.3343,686590.9775589103,26394599486684.395
406,21146313.375500005,21026748.531999998,20908684.0955,24926347.7827,1489345.867924326,56933246918139.625
407,21060021.426500004,20948398.338399995,20834969.945899997,24917815.755699996,2681299.0079211015,102458998419061.23
408,20952754.316500004,20909564.785599995,20796594.0356,24738318.1591,17443718.257330555,660930293102230.4
409,20913912.691000003,20906354.271999996,20716872.047799997,24823922.83,2122442.5031913747,80636611085502.28
410,20887505.851500005,20823734.778399996,20657569.9595,24713209.6225,1965252.415517128,74457788716761.45
411,20841387.826500006,21043654.959999997,20953101.5959,24763061.0374,5709944.57037274,218429595105462.75
412,21048030.740000002,20882514.500799995,20795783.99,24665470.9,5067087.763669405,191746725384659.84
413,20928465.490000002,20854781.127999995,20802905.640899997,24800642.5849,1503854.628792566,57177719251131.04
414,20875617.6495,20984602.002399996,20775465.346199997,24814984.516,1248961.7731056358,47511947086107.29
415,21002903.398500003,20926163.823999997,20766858.6117,24861179.3479,901052.5662600683,34331597330511.35
416,20948689.098000005,20702110.959999997,20821772.952999998,24624842.2,3545059.51535992,134696353896616.83
417,20724726.304,20852253.702399995,20677652.34,24619154.182,2032097.0055371113,76835820756439.86
418,20834213.911500003,20797743.279999997,20655781.1088,24730842.478299998,3515338.709554784,133052405695620.55
419,20802648.685500003,20227740.498399995,20588614.8278,23922778.264,15529382.276455991,576639968046811.4
420,20238403.190000005,20295400.3648,20125302.4965,23848834.029999997,12570678.548356958,461386412407883.0
421,20265356.613500006,20206291.535199996,20084192.682299998,23956540.7137,3264077.070061618,119935031725696.16
422,20185999.449000005,20213737.194399998,20060228.8333,23867035.687599998,2439440.9805469164,89602484759064.69
423,20239052.258500002,20159158.463199995,20016216.355699997,23946342.91,2971067.296981444,108952013244007.34
424,20182719.945000004,20188018.931199994,19963293.3765,23796016.72,2425807.203813922,88663821210310.53
425,20200176.471500006,20318010.577599995,20093474.4548,23930132.0587,3531140.4273405676,129998527276503.47
426,20325070.915500004,20519931.390399996,20334328.0132,24076964.180499997,3367360.433180863,125164843776924.03
427,20507629.971500006,20459170.712799996,20302803.738599997,24309969.775,728361.8947039545,27120816857022.22
428,20462126.853500005,20582399.787999995,20420429.110099997,24322280.2711,1305595.2714498907,48864255663882.46
429,20606288.383500002,21230923.535199996,21104377.6117,24442013.05,8356429.491558121,320317404991427.56
430,21256142.598000005,21216715.304799996,21053817.265499998,25121284.285299998,5845499.60869465,225047927271130.6
431,21248319.614500005,21464642.094399996,21435922.525399998,25261940.8447,24271086.04085114,945073785658143.8
432,21469105.389000006,21452278.201599997,21307800.312999997,25376473.15,5090657.558306521,198260127374167.34
433,21449052.588500004,21448077.210399996,21304222.6116,25475444.6632,3484759.725291419,136062519018204.02
434,21471974.955000006,21546373.573599994,21358563.170599997,25433068.9291,4006592.435419452,156425544830371.2
435,21556251.375500005,21800823.853599995,21720518.546199996,25545488.542,7309365.882044629,287917733031937.94
436,21820661.385500003,21652696.220799994,21609306.035699997,25669121.676099997,4342021.168823363,171556287725550.28
437,21676089.917500004,21613521.123999998,21502616.279799998,25600824.8314,6503529.556693959,255364556296539.5
438,21628707.917000003,21691529.773599993,21461641.473199997,25467278.2945,5010793.850133766,196631226676095.56
439,21700344.582500003,21775208.053599995,21798215.419999998,25739612.470599998,7426378.145225252,294358073792261.9
440,21779735.908500005,21795051.759999998,21588953.64,25670299.9084,14642338.043326387,575785508602472.8
441,21795108.5835,21666494.598399997,21605829.59,25758829.845699996,2205277.3293328984,87135436993425.98
442,21701027.812500004,21810148.004799996,21553244.1298,25741765.791699998,3981288.3502228144,157239992478668.47
443,21816664.490000006,21756047.435199995,21654229.8146,25843703.2,1558758.8738247214,61745496829670.414
444,21777071.311500005,22097284.045599997,22071605.81,25854632.320299998,13640110.778317893,548955167746618.56
445,22128627.308000002,22211428.050399996,22221025.471300002,26255840.732799996,5363013.944151623,217037891346974.94
446,22210922.361500002,22423595.183199994,22382123.29,26414170.776699997,5177326.947687046,211137944859741.88
447,22448857.209000006,22012102.971999995,22179814.4014,26090806.953399997,4890944.984044782,196672545853536.12
448,21994816.712500002,22097523.126399998,21877329.8736,25934630.2306,2914357.317018144,116398277334710.89
449,22112708.049000002,22205621.802399997,21944057.379899997,26189940.981399998,1506103.942739745,60573207370280.49
450,22212664.598000005,22197697.981599998,22035288.7656,26301466.7629,1977072.053027529,79779667867581.38
451,22216251.555500004,22088745.445599996,21964544.7832,26067282.9361,1959757.372252065,78443709478463.66
452,22123742.213500004,21864863.353599995,21903588.8518,25949500.334799998,2320196.3133203867,92673201089268.81
453,21899027.8665,21977641.182399996,21746575.012999997,25932355.023399998,1236040.5287942418,49227938405891.766
454,21960723.535500005,22034132.559999995,21839426.4899,25987975.7137,1458474.5643588554,58248045769164.92
455,22038714.240000006,21996391.947999995,21864369.144,26144274.322599996,1441573.728174629,57767349253717.68
456,21984055.840000004,22223723.6344,21993976.439999998,26137164.3001,2206336.3622687175,88743304994082.14
457,22223118.017,22229085.875199996,21972138.960699998,26265713.506899998,2820125.0302799265,113586615160808.5
458,22225885.098500006,21969068.427999996,21963734.7376,26050381.3969,6529899.975948669,261245637971499.22
459,21987711.120500002,21830572.335999995,21743233.574899998,25832652.1936,5158874.262694952,204875545553921.94
460,21835111.700000003,21792012.018399995,21631244.770699997,25751963.595399998,4057255.1752505084,160525373608937.03
461,21772903.608500004,22045335.203199994,21909596.689999998,25881447.2623,5528072.070393903,221201643937661.3
462,22058220.456500005,22092741.510399997,21917798.4017,26050381.3969,3768875.622874555,151048176944393.5
463,22096173.883000005,22138098.553599995,21993976.439999998,26149027.880499996,4173749.7777629653,167685049087749.34
464,22138158.3665,22043900.718399994,21890999.393099997,26115265.4308,3009360.0489284117,120719280308526.0
465,22016406.780500006,21992805.735999994,21811648.6762,26047334.2444,2490967.09861922,99615506691830.2
466,22023785.664500006,22158727.811199997,21956174.312,26161297.747899998,1893257.1128282803,76075698139646.33
467,22158860.235500004,22089189.452799994,21922051.141099997,26187300.1159,1526783.9432899593,61315523880540.29
468,22080459.593000006,22107530.365599997,21982500.794,26222037.6544,1628951.3118177068,65584920431973.21
469,22089683.198000003,21969853.979199998,21938927.091099996,26132898.2866,1234487.3631380806,49565249889405.13
470,21963866.393500004,22020163.410399996,21820829.193,26119206.4147,603885.8468808415,24153664688624.75
471,22002127.273500003,21970707.839199997,21810062.3369,26023810.2271,1074793.2158338516,42896816371013.125
472,21981083.789500006,21482607.308799997,21771146.396199998,25396787.5,15606104.773739167,610648283933607.6
473,21496024.651000004,21502826.713599995,21379253.0853,25515667.0762,2315527.6758071342,90677268733940.62
474,21517238.942500006,21575268.195999995,21368958.755799998,25555767.603099998,1526287.6523719816,59722312776238.61
475,21571692.373500004,21723976.453599997,21504573.89,25644825.7135,2371031.4363905992,93446718924198.22
476,21718040.239500005,21689685.435999997,21564821.0315,25785197.872,1364019.1790133414,53885113028822.35
477,21674518.488500006,21571237.9768,21449052.0145,25644825.7135,1247805.26685567,49067937391751.29
478,21573673.740500003,21580937.826399997,21365077.287299998,25518673.599999998,3168270.705012093,123938083751282.47
479,21606981.203000005,21639615.085599996,21428902.1302,25582826.3173,2835032.462683057,111200423452441.47
480,21648726.556000005,21517478.951199993,21409764.802899998,25559302.3,2344007.754607915,91709973328964.6
481,21537189.258500002,21473180.694399998,21349045.1348,25518673.599999998,1312586.4976962318,51334150165675.664
482,21473409.738000005,21546066.183999997,21368081.2064,25477516.7269,2827792.259024069,110680544859823.12
483,21550546.405000005,21536400.488799997,21312086.8043,25494133.865199998,1161167.834026954,45363989858672.9
484,21531006.027000006,21338100.042399995,21424581.887,25200550.878999997,5055947.691654059,196254631796588.25
485,21344723.367500003,21241511.399199996,21114368.1741,25116449.47,2568420.488356627,99226746838108.05
486,21256825.828000005,21384584.180799995,21200806.79,25206401.4118,2920293.4018841693,113240890959743.78
487,21391558.784000006,21331610.7064,21169890.049599998,25341776.240199998,1654312.6572977025,64256892540260.93
488,21328155.040000003,21133071.179199997,21092800.709999997,25059122.3743,2865742.6802988346,110397771924556.47
489,21121238.834500004,21223853.574399997,21015643.8666,24940567.8277,6349914.223659875,244300473233458.66
490,21233425.200500004,21190382.262399998,21032047.29,25170038.7253,3835162.4666668847,147861948976197.56
491,21224474.887500003,21193182.923199996,20983005.7793,25082240.104599997,1741948.3814368746,66958533837045.98
492,21176341.334000006,21597400.247199997,21410237.3295,25183730.5972,5410670.076492285,210933125455350.12
493,21601447.040000003,21773397.870399997,21690243.0919,25678628.791899998,13292701.828239493,527783019055143.7
494,21767164.476500005,22401258.205599997,22327850.2348,25827451.72,11406080.565413207,459700389762733.06
495,22439223.666000005,22772072.526399996,22652847.2799,26491568.4502,13216057.537215587,542870812874919.75
496,22759282.759500004,22615167.212799996,22842364.1984,26847272.7187,8163848.988773761,339347468113070.56
497,22619869.678000003,22636035.551199995,22508186.6365,26856373.5475,2342437.315331073,96561462003182.78
498,22656319.998500004,22675415.574399997,22415233.9039,26717748.4231,2338905.5753781963,96008889964650.66
499,22638419.372500006,22597509.387999997,22408314.764399998,26790636.3109,2428502.9887096602,99687850138505.22
500,22593018.739000004,22630058.531199995,22458098.8169,26823951.8449,1395722.9672394304,57415802743109.71
501,22643372.790000003,22586887.369599998,22405074.582,26746757.3149,2309512.6702226237,94715581935409.78
502,22580413.145500004,22659977.785599995,22408314.764399998,26787142.2427,2672810.2128789527,109873109974950.17
503,22677978.389500003,22760289.258399997,22597190.3968,26924304.7339,2880897.144336862,119010400436558.66
504,22758770.337000005,22722685.264,22566341.1602,26896555.3318,2354987.390331642,97189423843036.67
505,22734720.641000003,22749906.320799995,22516050.8292,26987441.7337,1665505.510181228,68830742336008.62
506,22760888.35,22746012.719199996,22705804.010999996,26939865.526,4384586.562483691,181702544714675.62
507,22738888.344000004,22857390.217599995,22618386.59,26887860.79,2481960.647655178,102622972833042.38
508,22862655.4585,22837239.1216,22760347.0814,26996542.5625,9621743.719119601,400181458251708.2
509,22842466.012000002,22736620.259199996,22577715.550499998,26939865.526,3673897.9026548215,151888929764806.06
510,22738888.344000004,23204808.774399996,22979700.6795,26966517.953199998,7897905.5199665185,330064060692120.06
511,23213357.417500004,23172806.1016,23057127.538099997,27364272.9262,8304418.754522193,349583229745242.4
512,23196823.251500007,23582009.967999995,23340711.0019,27527681.557599995,16807343.9894683,715980921023861.2
513,23586913.420000006,24269845.429599997,24428804.7541,27893177.3428,26269507.689080123,1155286543242614.0
514,24251217.949000005,23352082.547199998,24048792.112,27527681.557599995,22024425.473437555,945480454631979.9
515,23356938.202000003,23255835.447999995,23201180.647299998,27330307.332999997,15773689.452968838,666076089328972.5
516,23262857.431000005,22973549.332,23071033.320899997,27036968.119,8942523.58576446,374723479151770.75
517,22957658.590000004,23297845.359999996,23090170.648199998,27258719.563599996,5221426.931742002,219285213398613.56
518,23318301.545500003,23426436.675999995,23173402.833599996,27570422.95,4160134.418017866,176390076230918.1
519,23431786.048500005,23144048.096799996,23201180.647299998,27363094.6939,3257353.2500330675,137523443095868.11
520,23145581.001500007,23114641.158399995,23062527.8421,27409005.124900002,2623816.6007813537,110498176508859.61
521,23131643.109500006,23215499.1016,22955905.59,27336970.439799998,1049756.0805348638,44060554747197.51
522,23224733.197000004,23275849.9264,23043660.529999997,27541576.573,872321.3802297737,36833546709041.18
523,23295720.794000003,23205047.855199996,23047069.4719,27509479.9,1214781.7014981844,51287338441260.94
524,23199931.948000006,23157983.091999996,22981962.0568,27481811.755299997,555416.4687473947,23389545378764.44
525,23183568.589500006,23107366.271199994,22961170.8864,27426191.064999998,489882.9274647928,20613310470870.746
526,23112649.315500002,23290160.619999997,23055811.214,27486605.9419,1310190.98811351,55262517617251.78
527,23302689.740000006,23660326.007199995,23509234.238599997,27586877.5735,7607638.248270858,324431627075689.7
528,23665245.739500005,23550895.309599996,23630943.59,27960133.4404,10906988.988238389,469577269399615.5
529,23575537.640500005,23716202.605599996,23492729.559499998,28015957.2742,2660114.0144055462,114372780464945.9
530,23725438.302500006,23806404.375999995,23614776.429899998,28109159.512000002,6950464.520069288,300092964643506.44
531,23806230.250000004,23864159.466399997,23792817.7024,28204190.0413,7188140.777851822,311866440120224.5
532,23855183.679500002,23616096.059199996,23749885.2856,28037653.0,7703737.280068964,334003301500936.75
533,23652025.239000004,23618896.719999995,23480747.634999998,27791524.3354,9162912.136319023,392686763641576.4
534,23591183.607500006,23190907.933599994,23347495.1338,27472914.07,6374148.746461788,270247019549519.66
535,23176975.420000006,22887992.559999995,23062527.8421,27134395.7416,10725400.236278925,449600104580958.5
536,22897636.834500004,22864460.178399995,22746373.7948,26859420.7,7389407.177598379,306262485325169.0
537,22892717.578500003,22826856.183999997,22955500.567199998,27109002.8041,6633371.920073832,277368916412597.38
538,22854764.152000006,22994383.515999995,22824779.458499998,27143821.599999998,3122498.453613252,130191356887511.27
539,22989018.847000007,23075841.759999998,22916955.8974,27339570.6766,1971056.7010620332,82758772637911.89
540,23099770.430000007,23156172.9088,23020270.463299997,27424159.63,1510047.1436867414,63635265237034.79
541,23168332.560500003,23035710.339999996,22890663.1673,27101892.7816,2049922.2729046382,85473837258294.95
542,23069298.372000005,23010777.627999995,22824880.7142,27297560.6008,1105761.185362934,46275127768977.0
543,22979077.850500006,23061496.911999997,22924651.330599997,27323237.9392,996900.8003049608,41864044907402.69
544,23040124.451000005,23096812.561599996,22848608.2999,27297966.887799997,1764347.0321277757,73737313747185.48
545,23101307.697500005,23086634.550399996,22989657.49,27397994.7472,1245370.011410922,52367760126799.95
546,23092664.838000007,23046571.4392,22880031.3188,27330307.332999997,717587.4392487671,30060476751597.812
547,23045692.775500007,22918936.446399998,22775467.9326,27080359.5706,1865937.5595948596,77620102484229.06
548,22921071.623500004,22968938.487999994,22759199.5168,27182296.9789,856874.6496798084,35724269320991.41
549,23000223.819000006,23061326.139999997,22885364.119,27278058.8248,614799.1199403419,25771718764489.863
550,23089248.688000005,22956301.359999996,22812527.5188,27250837.5958,582027.0161360966,24302769224307.023
551,22961074.740000006,22992368.4064,22784108.419,27302639.1883,703978.1539567912,29432251026689.676
552,22980820.087000005,23126492.735199995,22890663.1673,27329819.788599998,2366419.299369751,99322504815038.27
553,23152276.655500006,23225745.4216,22952159.1291,27432285.369999997,1266532.3906844242,53304775202211.28
554,23207447.478000004,23523571.789599996,23318029.7251,27599350.5844,6312035.562529106,268683020926266.38
555,23523441.353000004,22826343.867999997,23350802.82,27044443.799799997,6162408.737384903,259742786340574.8
556,22828357.312500004,22846119.265599996,22765578.625899997,27097708.025499996,2351103.849344329,97949676135383.02
557,22831568.493500005,22987825.871199995,22746880.073299997,27119931.924399998,837608.3396774912,34900015066172.152
558,22991785.928500004,23005756.931199994,22787652.368499998,27254047.2631,2542710.521456914,106157041331991.06
559,22956633.745000005,23066483.454399996,22854649.89,27276311.790699996,1457236.6037529765,60964937255292.14
560,23066599.613500006,23179841.907999996,22979700.6795,27330307.332999997,1830426.8311416127,77028973759744.8
561,23201127.600500006,23220690.570399996,23025333.248299997,27527681.557599995,1872715.2430290321,78977149080676.75
562,23237372.952000003,23191761.793599997,23013722.594699997,27542917.3201,1104380.9992326587,46551595078888.64
563,23196584.121000003,23100364.6192,22970250.147499997,27330510.476499997,1547734.4946083876,64921995811479.664
564,23080264.213500004,23229809.795199998,23678196.25,27409127.011,10047084.306271171,428004202959834.25
565,23237543.759500004,23519302.489599995,23324341.330399998,27572535.6424,6139731.278090728,261866831457449.5
566,23462258.106500003,23536926.159999996,23327176.49,27631366.0,3734687.603780108,159071042192366.22
567,23509605.945500005,23369023.129599996,23248838.3301,27759712.0633,1177885.3185314,50152706491938.836
568,23373574.852500003,23570534.089599997,23312730.6768,27786811.4062,1482728.920184353,63328795795591.88
569,23545304.713000007,23508714.625599995,23340711.0019,27816592.2433,799002.508235148,34113275869962.113
570,23456040.713500004,23367656.953599993,23214883.9187,27660009.2335,1607904.9552575452,68131002572843.35
571,23366708.391000003,23247160.230399996,23145625.019899998,27626856.2143,340813.2476121017,14442452180155.271
572,23253838.795000006,23166555.846399996,23022261.8254,27443173.8616,2507934.8854242116,105551517727160.69
573,23169494.051500004,23327252.298399996,23108869.200799998,27477911.400099996,2377532.557079869,100468984343739.06
574,23320419.558500003,23074373.120799996,23053482.3329,27395963.3122,1565388.1127622377,65832598897403.98
575,23090888.440000005,23171918.087199997,22936768.2627,27436348.24,889790.1488191782,37408984502128.73
